TF	target	score
MAX	AGL	1
MAX	ZNF8	1
MAX	GTF3C4	1
MAX	PNPLA2	1
MAX	YBX2	1
MAX	SDAD1	1
MAX	SLC39A7	1
MAX	EMC3	1
MAX	GGA2	1
MAX	RAD17	1
MAX	RRP7A	1
MAX	CORO1C	1
MAX	PPP1R11	1
MAX	FNIP1	1
MAX	STK35	1
MAX	C21orf58	1
MAX	SNRNP25	1
MAX	MTVR2	1
MAX	AKAP10	1
MAX	SLC7A5	1
MAX	ACACA	1
MAX	UBE3C	1
MAX	SLC7A5P1	1
MAX	DENND4B	1
MAX	C20orf24	1
MAX	ZNHIT6	1
MAX	PAQR7	1
MAX	WDR43	1
MAX	ACY3	1
MAX	ZNF646	1
MAX	SNAPC4	1
MAX	ADNP2	1
MAX	MPV17	1
MAX	FDFT1	1
MAX	MIR22	1
MAX	NOL11	1
MAX	FOXK2	1
MAX	MTCH2	1
MAX	TCF25	1
MAX	TMEM237	1
MAX	NSD1	1
MAX	DIEXF	1
MAX	PTRHD1	1
MAX	SNORD34	1
MAX	SLC35F2	1
MAX	SIAH1	1
MAX	TOM1L2	1
MAX	ANKMY1	1
MAX	SGOL1	1
MAX	CRABP2	1
MAX	MIR4647	1
MAX	DDX31	1
MAX	ESYT1	1
MAX	BSG	1
MAX	NETO2	1
MAX	MPV17L2	1
MAX	CPT1B	1
MAX	FANCD2	1
MAX	RTEL1	1
MAX	MIR4754	1
MAX	ORAI3	1
MAX	NOL6	1
MAX	FAM216A	1
MAX	SFXN1	1
MAX	UTP11L	1
MAX	FAM86A	1
MAX	STX18	1
MAX	APOBR	1
MAX	STX4	1
MAX	HPDL	1
MAX	PHKG2	1
MAX	FAM168B	1
MAX	ATF7IP	1
MAX	SNAPC5	1
MAX	DHX58	1
MAX	SETD7	1
MAX	POGK	1
MAX	MRPS36	1
MAX	YIPF2	1
MAX	TMEM180	1
MAX	ZBED4	1
MAX	NAGPA	1
MAX	SDHD	1
MAX	ASB6	1
MAX	ZFP36	1
MAX	ALOXE3	1
MAX	CNPY2	1
MAX	FCHSD2	1
MAX	GPSM2	1
MAX	LRRC34	1
MAX	CCNG2	1
MAX	RGS14	1
MAX	NDUFAF2	1
MAX	TMEM91	1
MAX	C1orf86	1
MAX	COLEC11	1
MAX	NCR3LG1	1
MAX	FAM208B	1
MAX	TMCC1	1
MAX	YTHDF1	1
MAX	RHEB	1
MAX	CHCHD6	1
MAX	JKAMP	1
MAX	NDUFS3	1
MAX	FEZ2	1
MAX	ZBTB12	1
MAX	RRS1	1
MAX	THOC6	1
MAX	GNAI2	1
MAX	RBPJ	1
MAX	FLJ42351	1
MAX	CCDC57	1
MAX	GSR	1
MAX	MIF4GD	1
MAX	SIGIRR	1
MAX	SNORD32A	1
MAX	MLX	1
MAX	SDC4	1
MAX	ZBTB9	1
MAX	NCOR2	1
MAX	PRR3	1
MAX	FAM173B	1
MAX	SLC35B3	1
MAX	ARRDC2	1
MAX	GABARAP	1
MAX	DDB1	1
MAX	UCHL1	1
MAX	PUS7L	1
MAX	NUDT5	1
MAX	PHF10	1
MAX	TSC22D4	1
MAX	C5orf28	1
MAX	ANKRD13A	1
MAX	CLCF1	1
MAX	GUK1	1
MAX	NUFIP1	1
MAX	SLC5A6	1
MAX	OLFM2	1
MAX	ZNHIT2	1
MAX	FEM1B	1
MAX	SETDB2	1
MAX	THG1L	1
MAX	TOM1	1
MAX	C9orf40	1
MAX	SLC27A3	1
MAX	RPF1	1
MAX	PPP2R3C	1
MAX	SSU72	1
MAX	LATS2	1
MAX	TNIP2	1
MAX	PRDM4	1
MAX	PLBD2	1
MAX	DCAF4	1
MAX	TAMM41	1
MAX	ALDOA	1
MAX	MAMDC4	1
MAX	KLHL8	1
MAX	GOLGA3	1
MAX	GRM8	1
MAX	LENG9	1
MAX	DNALI1	1
MAX	AGPAT2	1
MAX	TRAF3IP2-AS1	1
MAX	ARL16	1
MAX	HELQ	1
MAX	PRR19	1
MAX	DNAJC30	1
MAX	RPL19	1
MAX	DDOST	1
MAX	POLR2D	1
MAX	GMNN	1
MAX	NR4A3	1
MAX	ZNF771	1
MAX	TBCEL	1
MAX	HOOK2	1
MAX	MOSPD2	1
MAX	TAF1A	1
MAX	PSMB2	1
MAX	PCOLCE2	1
MAX	MIB2	1
MAX	SUPV3L1	1
MAX	CBX3P2	1
MAX	KSR2	1
MAX	PTP4A1	1
MAX	USP31	1
MAX	HNRNPA0	1
MAX	TBC1D20	1
MAX	C17orf89	1
MAX	NTNG2	1
MAX	UQCRC2	1
MAX	E2F5	1
MAX	ATP6V1G1	1
MAX	MGLL	1
MAX	CCDC151	1
MAX	ARL5B	1
MAX	NMRAL1	1
MAX	RNF149	1
MAX	AP2M1	1
MAX	FAIM	1
MAX	GTF2IRD1	1
MAX	PLCG2	1
MAX	PGK1	1
MAX	POLD2	1
MAX	C1orf216	1
MAX	RCCD1	1
MAX	ATPAF2	1
MAX	KCTD5	1
MAX	SCAMP1	1
MAX	IFRD1	1
MAX	COX8A	1
MAX	SLC37A4	1
MAX	THOP1	1
MAX	DHRS4	1
MAX	PGP	1
MAX	MED31	1
MAX	ARHGAP22	1
MAX	SLC25A13	1
MAX	IRF9	1
MAX	CCAR1	1
MAX	RMND1	1
MAX	COMMD3	1
MAX	PALB2	1
MAX	GALK2	1
MAX	ACTRT3	1
MAX	ASXL1	1
MAX	CNOT4	1
MAX	SLC3A2	1
MAX	HN1L	1
MAX	SNORA24	1
MAX	STX10	1
MAX	MIR4515	1
MAX	MCEE	1
MAX	PER2	1
MAX	WNK3	1
MAX	TRAF3IP2	1
MAX	ACTR3C	1
MAX	CCDC121	1
MAX	ZNF131	1
MAX	PPP1R3E	1
MAX	BCAS3	1
MAX	C11orf54	1
MAX	MRPL12	1
MAX	WDR46	1
MAX	SLC22A4	1
MAX	RAD18	1
MAX	DUSP14	1
MAX	CTBP2	1
MAX	WNT11	1
MAX	SLC25A37	1
MAX	DEPDC7	1
MAX	UXT	1
MAX	PCDH8	1
MAX	TST	1
MAX	ESRRA	1
MAX	GTPBP1	1
MAX	HYMAI	1
MAX	RPL23A	1
MAX	PRICKLE3	1
MAX	ACOT7	1
MAX	RHBDD3	1
MAX	IMP4	1
MAX	KHDRBS1	1
MAX	ZCCHC2	1
MAX	FOXH1	1
MAX	TTC21B	1
MAX	POC1A	1
MAX	PRKDC	1
MAX	ATP6V1H	1
MAX	SECTM1	1
MAX	PDIA5	1
MAX	ARL6IP4	1
MAX	TUSC2	1
MAX	CDK20	1
MAX	ATP6V0E1	1
MAX	HSPG2	1
MAX	ENO1	1
MAX	HSP90AA1	1
MAX	MICAL2	1
MAX	GLA	1
MAX	AMDHD1	1
MAX	HIAT1	1
MAX	AHCYL2	1
MAX	EFNA1	1
MAX	COMMD4	1
MAX	RPIA	1
MAX	DNAJB12	1
MAX	RIPPLY2	1
MAX	CEP70	1
MAX	CRTC1	1
MAX	CD164	1
MAX	SORD	1
MAX	TLE6	1
MAX	RAB8A	1
MAX	CLINT1	1
MAX	NDUFS6	1
MAX	CAST	1
MAX	ZNF783	1
MAX	SEC24A	1
MAX	KDELC1	1
MAX	PPP1R12B	1
MAX	WDR83OS	1
MAX	CDH24	1
MAX	CLCN6	1
MAX	RGS2	1
MAX	INPP5A	1
MAX	REV1	1
MAX	ARMC6	1
MAX	ZNF318	1
MAX	IQCD	1
MAX	BRI3BP	1
MAX	HEATR2	1
MAX	HIPK1	1
MAX	FLCN	1
MAX	MIR153-1	1
MAX	APIP	1
MAX	ZNF574	1
MAX	PNMAL1	1
MAX	PTPRH	1
MAX	PXMP4	1
MAX	POLD1	1
MAX	UBN1	1
MAX	PDCD6	1
MAX	BRIX1	1
MAX	AP1S2	1
MAX	OSBPL1A	1
MAX	LMNB1	1
MAX	ZNF395	1
MAX	ESF1	1
MAX	SLC1A5	1
MAX	TESK2	1
MAX	LFNG	1
MAX	CC2D1B	1
MAX	FAM132A	1
MAX	DGKH	1
MAX	RNF2	1
MAX	DCUN1D5	1
MAX	MIR5088	1
MAX	ESRP2	1
MAX	TMEM184A	1
MAX	EME1	1
MAX	YBX1	1
MAX	TRMT6	1
MAX	PCYT1A	1
MAX	MIR26A1	1
MAX	COL18A1	1
MAX	SEC23IP	1
MAX	SDF4	1
MAX	IMPA2	1
MAX	CHKB-CPT1B	1
MAX	TNFRSF12A	1
MAX	SNRPC	1
MAX	PIP4K2C	1
MAX	ATG12	1
MAX	HOMER2	1
MAX	SLC43A1	1
MAX	NDUFA11	1
MAX	SMCHD1	1
MAX	FAM50A	1
MAX	ANKIB1	1
MAX	KRIT1	1
MAX	C12orf66	1
MAX	BST2	1
MAX	RASSF1	1
MAX	PTPLB	1
MAX	DERL1	1
MAX	TLE4	1
MAX	SYT14	1
MAX	SLC2A4	1
MAX	FAM213B	1
MAX	EPHB2	1
MAX	XK	1
MAX	FAM64A	1
MAX	RPL32	1
MAX	TIMM10	1
MAX	CDV3	1
MAX	ACIN1	1
MAX	C3orf17	1
MAX	PIGH	1
MAX	DIRC2	1
MAX	CDCA8	1
MAX	C19orf73	1
MAX	WDR6	1
MAX	SLC39A6	1
MAX	LMLN	1
MAX	FDXR	1
MAX	SLC25A44	1
MAX	PIAS1	1
MAX	CLCN2	1
MAX	GNAI3	1
MAX	MRPL45P2	1
MAX	DESI2	1
MAX	NAA60	1
MAX	ENKUR	1
MAX	MSTO1	1
MAX	CTSD	1
MAX	ANKHD1-EIF4EBP3	1
MAX	TBX1	1
MAX	EIF4E	1
MAX	APOC1	1
MAX	SFR1	1
MAX	STARD13	1
MAX	IMPACT	1
MAX	SNORD50B	1
MAX	MFSD5	1
MAX	NPAS2	1
MAX	NAGLU	1
MAX	RPS18	1
MAX	PAICS	1
MAX	PPP1R13B	1
MAX	NARF	1
MAX	CTRL	1
MAX	NOL8	1
MAX	PPIL1	1
MAX	DSCC1	1
MAX	SETD1B	1
MAX	SLC36A1	1
MAX	ZFAND4	1
MAX	SHC3	1
MAX	CKS2	1
MAX	WDR90	1
MAX	SNORA80B	1
MAX	SNORA17	1
MAX	PMS2	1
MAX	STMN3	1
MAX	SNHG10	1
MAX	TYMP	1
MAX	ZNF566	1
MAX	PANK1	1
MAX	FADD	1
MAX	CHD4	1
MAX	EEF1E1	1
MAX	ARF1	1
MAX	PLEC	1
MAX	NECAP2	1
MAX	OTUB2	1
MAX	PROC	1
MAX	MIF	1
MAX	TRIP4	1
MAX	NEAT1	1
MAX	WTAP	1
MAX	INTS1	1
MAX	SIK3	1
MAX	TEN1	1
MAX	GAS5	1
MAX	PYCR2	1
MAX	EPM2A	1
MAX	DARS	1
MAX	PIF1	1
MAX	PI4K2B	1
MAX	TBP	1
MAX	TFB1M	1
MAX	ABCG2	1
MAX	SLC25A43	1
MAX	MAFK	1
MAX	MIR497HG	1
MAX	RCL1	1
MAX	LMAN2	1
MAX	ALG1	1
MAX	FAM212B	1
MAX	ENDOD1	1
MAX	WDR62	1
MAX	FGFBP3	1
MAX	PSD	1
MAX	IZUMO1	1
MAX	FNBP4	1
MAX	ABCB8	1
MAX	PACSIN3	1
MAX	TBCB	1
MAX	C6orf52	1
MAX	C17orf105	1
MAX	NR1D2	1
MAX	RPL11	1
MAX	SMPDL3A	1
MAX	LETM2	1
MAX	LINC00235	1
MAX	GPD1	1
MAX	PFKP	1
MAX	SCMH1	1
MAX	MUC1	1
MAX	MBTD1	1
MAX	KIFC2	1
MAX	FAM83G	1
MAX	MYC	1
MAX	KLHL21	1
MAX	GNPDA1	1
MAX	XBP1	1
MAX	AKT1S1	1
MAX	HSF2BP	1
MAX	DHPS	1
MAX	MIR1234	1
MAX	SPATA25	1
MAX	NAIF1	1
MAX	USO1	1
MAX	KCNQ5	1
MAX	SPIB	1
MAX	SNORA78	1
MAX	RNU6ATAC	1
MAX	LCORL	1
MAX	DLEU2	1
MAX	LIMD1	1
MAX	MC1R	1
MAX	SMAD2	1
MAX	METTL21A	1
MAX	CHTF8	1
MAX	RAP2B	1
MAX	RHOF	1
MAX	HNRNPA1	1
MAX	KAT6B	1
MAX	IP6K1	1
MAX	AIFM2	1
MAX	ALDH3A2	1
MAX	SNAP47	1
MAX	RGCC	1
MAX	APITD1-CORT	1
MAX	ORC5	1
MAX	HSD11B2	1
MAX	PELP1	1
MAX	CCDC97	1
MAX	GIPC1	1
MAX	C17orf62	1
MAX	B4GALT2	1
MAX	EP400NL	1
MAX	C5orf55	1
MAX	ZHX2	1
MAX	PLIN2	1
MAX	LMBR1	1
MAX	PTGES3L	1
MAX	SLC25A33	1
MAX	GDF1	1
MAX	CDC42	1
MAX	HCG11	1
MAX	TSKU	1
MAX	SHISA7	1
MAX	UHRF1	1
MAX	SATB2	1
MAX	MIR4284	1
MAX	UFD1L	1
MAX	DYRK1B	1
MAX	LRRC3-AS1	1
MAX	ABCB6	1
MAX	RPS28	1
MAX	AP5Z1	1
MAX	EFNA5	1
MAX	UBR5	1
MAX	RRP15	1
MAX	ZMYM6	1
MAX	C14orf28	1
MAX	SFT2D2	1
MAX	FAM129B	1
MAX	CPNE8	1
MAX	SNAI2	1
MAX	C6orf120	1
MAX	SGMS1	1
MAX	SYNGAP1	1
MAX	RTN4RL1	1
MAX	SRP19	1
MAX	BCLAF1	1
MAX	AIG1	1
MAX	SEC14L1	1
MAX	FAXC	1
MAX	MFSD12	1
MAX	USP28	1
MAX	THAP9	1
MAX	SRSF1	1
MAX	NLN	1
MAX	PDK2	1
MAX	ATP6V0D1	1
MAX	TMEM89	1
MAX	AGMAT	1
MAX	CCDC85C	1
MAX	FZD9	1
MAX	SNORD35A	1
MAX	USP3	1
MAX	PSMC2	1
MAX	FAM3C	1
MAX	PRKRIR	1
MAX	HSPH1	1
MAX	SLBP	1
MAX	FAM13A	1
MAX	KIAA1919	1
MAX	PEX10	1
MAX	LONP1	1
MAX	ARMC5	1
MAX	BCR	1
MAX	ACAT1	1
MAX	MIR937	1
MAX	MCM3	1
MAX	LINGO1	1
MAX	E2F3	1
MAX	TMEM222	1
MAX	SKP2	1
MAX	RHPN1	1
MAX	NDUFA7	1
MAX	NFE2L3	1
MAX	EGR2	1
MAX	B3GAT3	1
MAX	CLK2	1
MAX	GFOD1	1
MAX	GPR180	1
MAX	ART5	1
MAX	SYNRG	1
MAX	EEF1A1	1
MAX	THAP4	1
MAX	MINOS1	1
MAX	MIR1915	1
MAX	DECR1	1
MAX	MRE11A	1
MAX	RPRD1B	1
MAX	SLC22A23	1
MAX	TEAD4	1
MAX	ILVBL	1
MAX	RUNDC1	1
MAX	PODXL2	1
MAX	RAD51B	1
MAX	OXCT1	1
MAX	PTGES2	1
MAX	ZDHHC5	1
MAX	PLEKHN1	1
MAX	CYP2R1	1
MAX	STARD10	1
MAX	D2HGDH	1
MAX	RCAN1	1
MAX	TRAPPC6A	1
MAX	DDX42	1
MAX	E2F6	1
MAX	ATP6V0B	1
MAX	SYTL3	1
MAX	RRP12	1
MAX	STK32C	1
MAX	WASH2P	1
MAX	PYGL	1
MAX	PROZ	1
MAX	IPMK	1
MAX	SNORA40	1
MAX	BLMH	1
MAX	SMPDL3B	1
MAX	MBTPS2	1
MAX	RFX3	1
MAX	NNT	1
MAX	RPL23	1
MAX	LUZP1	1
MAX	RPA3	1
MAX	EIF3H	1
MAX	ZDHHC3	1
MAX	PKN3	1
MAX	ZAR1L	1
MAX	ALG6	1
MAX	GFM2	1
MAX	CASC2	1
MAX	NEK6	1
MAX	ANKRD49	1
MAX	RPL26L1	1
MAX	SMNDC1	1
MAX	CAPN7	1
MAX	ATF6	1
MAX	COX10	1
MAX	SNAI1	1
MAX	H6PD	1
MAX	TASP1	1
MAX	ANXA6	1
MAX	AATF	1
MAX	CDK10	1
MAX	DBIL5P	1
MAX	NOL10	1
MAX	TSNAX-DISC1	1
MAX	TMEM43	1
MAX	CCDC101	1
MAX	COQ6	1
MAX	FAF1	1
MAX	LRRC3	1
MAX	MCM7	1
MAX	GZF1	1
MAX	SH3GL1	1
MAX	PIM3	1
MAX	RNF34	1
MAX	METTL23	1
MAX	CBR1	1
MAX	NUP62CL	1
MAX	NFE2L2	1
MAX	NOC2L	1
MAX	MYADM	1
MAX	GTPBP3	1
MAX	FABP3	1
MAX	CMIP	1
MAX	SLC7A5P2	1
MAX	PCBP1-AS1	1
MAX	CHUK	1
MAX	CYCS	1
MAX	CAMKK1	1
MAX	FAM86C1	1
MAX	ITGB1BP1	1
MAX	ZBTB40	1
MAX	FLII	1
MAX	FBL	1
MAX	C11orf1	1
MAX	ABR	1
MAX	TRAF5	1
MAX	ZNF815P	1
MAX	ISG20L2	1
MAX	HERC5	1
MAX	YWHAQ	1
MAX	CTTN	1
MAX	CAMTA2	1
MAX	FAM49B	1
MAX	USP16	1
MAX	ARSG	1
MAX	NXT1	1
MAX	HMX3	1
MAX	BLOC1S1	1
MAX	GNL3	1
MAX	SNORD4B	1
MAX	C7orf43	1
MAX	TBC1D5	1
MAX	TBC1D12	1
MAX	AKR1A1	1
MAX	SHMT1	1
MAX	GPR125	1
MAX	UBE4B	1
MAX	ZMYND12	1
MAX	FASN	1
MAX	MBLAC2	1
MAX	ZNF839	1
MAX	CD72	1
MAX	ZNF219	1
MAX	TAF9	1
MAX	CYGB	1
MAX	ZDHHC8	1
MAX	TIMM8B	1
MAX	MXI1	1
MAX	TYSND1	1
MAX	UBFD1	1
MAX	NOTCH1	1
MAX	RPUSD1	1
MAX	NAMPT	1
MAX	PPM1H	1
MAX	MTDH	1
MAX	MTAP	1
MAX	KPNA4	1
MAX	ANAPC7	1
MAX	AK1	1
MAX	LRIG3	1
MAX	HEATR1	1
MAX	FBXO31	1
MAX	BZW1	1
MAX	PEX14	1
MAX	RPS24	1
MAX	BCL2L1	1
MAX	DIP2B	1
MAX	ELP3	1
MAX	PHF20	1
MAX	DUS3L	1
MAX	NCOA7	1
MAX	SMG5	1
MAX	PLK1	1
MAX	ST3GAL1	1
MAX	E2F8	1
MAX	PARP3	1
MAX	HGS	1
MAX	SOCS1	1
MAX	CEBPB	1
MAX	AHSA1	1
MAX	PRR7	1
MAX	RANGRF	1
MAX	VPS36	1
MAX	MRPL30	1
MAX	SLC16A3	1
MAX	ATP6V1C1	1
MAX	MIR4479	1
MAX	B3GALNT2	1
MAX	MIR3618	1
MAX	MGA	1
MAX	SFXN4	1
MAX	AP4E1	1
MAX	SNIP1	1
MAX	EEF2K	1
MAX	SNORD88A	1
MAX	NOP14	1
MAX	SYBU	1
MAX	HES2	1
MAX	DGKQ	1
MAX	NPHP4	1
MAX	IGSF9	1
MAX	DLX2	1
MAX	SNORD56	1
MAX	SNORA10	1
MAX	ACOT9	1
MAX	RPS6KA2	1
MAX	GAS8	1
MAX	TRAPPC2L	1
MAX	SLC16A1	1
MAX	MAPRE1	1
MAX	RPA1	1
MAX	LINC00324	1
MAX	SSX2IP	1
MAX	H1FX-AS1	1
MAX	C9orf172	1
MAX	DYM	1
MAX	DCTN5	1
MAX	SNORA21	1
MAX	SUMO3	1
MAX	MYO10	1
MAX	MAP1S	1
MAX	UBE2R2	1
MAX	BTF3L4	1
MAX	STARD9	1
MAX	ORAOV1	1
MAX	FKBP2	1
MAX	DNA2	1
MAX	YPEL1	1
MAX	DYRK3	1
MAX	NME1-NME2	1
MAX	EIF4EBP1	1
MAX	PYGB	1
MAX	ARID3A	1
MAX	TEN1-CDK3	1
MAX	CLIC4	1
MAX	NACAP1	1
MAX	UPP1	1
MAX	HMOX1	1
MAX	MTFP1	1
MAX	CNNM4	1
MAX	LRRC37A3	1
MAX	FSCN2	1
MAX	SNN	1
MAX	TCTN3	1
MAX	BIRC5	1
MAX	KCNAB2	1
MAX	ZNF573	1
MAX	AKAP12	1
MAX	MXD1	1
MAX	MORF4L2	1
MAX	THAP7-AS1	1
MAX	CARS2	1
MAX	TMEM192	1
MAX	ELOVL4	1
MAX	RBM19	1
MAX	RILPL1	1
MAX	PIEZO1	1
MAX	MZT1	1
MAX	C14orf2	1
MAX	RAMP2	1
MAX	NIT1	1
MAX	SMCR8	1
MAX	ZBTB49	1
MAX	SPAG4	1
MAX	WDR81	1
MAX	KLHL28	1
MAX	DBNDD1	1
MAX	ANAPC13	1
MAX	AP3M1	1
MAX	THBD	1
MAX	SNX8	1
MAX	CMC1	1
MAX	PDHX	1
MAX	MBNL1	1
MAX	BHLHE41	1
MAX	CREM	1
MAX	RAB39A	1
MAX	GTF2B	1
MAX	POLE3	1
MAX	SLC39A8	1
MAX	DPH1	1
MAX	PAFAH1B3	1
MAX	SYT5	1
MAX	FMR1	1
MAX	ABCF2	1
MAX	FOS	1
MAX	DUSP2	1
MAX	CCNL2	1
MAX	ANKRD12	1
MAX	WDR75	1
MAX	POLR1A	1
MAX	FASTK	1
MAX	ZNF367	1
MAX	P4HA1	1
MAX	ZNF142	1
MAX	NAA20	1
MAX	TMEM219	1
MAX	STAT5B	1
MAX	TMEM59L	1
MAX	ZBED6	1
MAX	TSNAX	1
MAX	TRIM8	1
MAX	SCO2	1
MAX	ZNF33B	1
MAX	SIRT5	1
MAX	YDJC	1
MAX	PIP5K1C	1
MAX	STK4-AS1	1
MAX	SNORD10	1
MAX	SNORA7A	1
MAX	TRIM7	1
MAX	TIMM9	1
MAX	CCDC38	1
MAX	SETD6	1
MAX	MRPL54	1
MAX	ERP29	1
MAX	CSNK1G2	1
MAX	PICALM	1
MAX	PRKAR1B	1
MAX	IPO4	1
MAX	REPS1	1
MAX	ZCCHC14	1
MAX	PER1	1
MAX	TRAF2	1
MAX	HBQ1	1
MAX	DVL2	1
MAX	NAF1	1
MAX	SLC27A5	1
MAX	THUMPD2	1
MAX	NEU1	1
MAX	RFESD	1
MAX	PSMB10	1
MAX	GAPDH	1
MAX	RNF123	1
MAX	RNASEK	1
MAX	USP9X	1
MAX	POLR3K	1
MAX	DNAJC16	1
MAX	TOMM34	1
MAX	CASP7	1
MAX	OAF	1
MAX	NFKBIE	1
MAX	SYNGR2	1
MAX	FLT3	1
MAX	METAP1D	1
MAX	ATXN7L2	1
MAX	HMGCS1	1
MAX	CDK5	1
MAX	MATR3	1
MAX	TRIP13	1
MAX	PMS1	1
MAX	ARL2	1
MAX	LINS	1
MAX	MIR17HG	1
MAX	PRR5-ARHGAP8	1
MAX	TOPORS	1
MAX	ZNF598	1
MAX	SLC31A2	1
MAX	BCL2L2	1
MAX	ARL4A	1
MAX	CDC37	1
MAX	WDR89	1
MAX	MMS19	1
MAX	PDCD4	1
MAX	C15orf40	1
MAX	RAD50	1
MAX	ICAM1	1
MAX	GABPB1	1
MAX	FASTKD2	1
MAX	C17orf99	1
MAX	FUS	1
MAX	LMNA	1
MAX	ANKRD27	1
MAX	EMP3	1
MAX	ANO8	1
MAX	SNORA51	1
MAX	EIF3J	1
MAX	HERC1	1
MAX	PUF60	1
MAX	ABCG1	1
MAX	MTHFR	1
MAX	C15orf57	1
MAX	SEC16A	1
MAX	MDH2	1
MAX	DHX40	1
MAX	TUT1	1
MAX	TXNDC5	1
MAX	ANKRD11	1
MAX	SEPHS2	1
MAX	UBAP2L	1
MAX	MAN2C1	1
MAX	SNX17	1
MAX	DCAF13	1
MAX	PRR12	1
MAX	CDKN2D	1
MAX	MIR4492	1
MAX	MCCC2	1
MAX	PQBP1	1
MAX	CISD2	1
MAX	RNPEPL1	1
MAX	HPCAL1	1
MAX	MCM2	1
MAX	MIRLET7I	1
MAX	CTAGE5	1
MAX	NHEJ1	1
MAX	C2	1
MAX	PSMC3	1
MAX	EIF3B	1
MAX	GNAL	1
MAX	UBAP2	1
MAX	ADAT2	1
MAX	LIN54	1
MAX	SLC25A32	1
MAX	INO80	1
MAX	FLAD1	1
MAX	BAG1	1
MAX	STRADA	1
MAX	ZNF580	1
MAX	RHOG	1
MAX	TRIM27	1
MAX	PCSK6	1
MAX	KIF26B	1
MAX	FKBP5	1
MAX	ASL	1
MAX	EXOSC5	1
MAX	COMMD8	1
MAX	RAI14	1
MAX	SNORD12B	1
MAX	RUSC1-AS1	1
MAX	TATDN2	1
MAX	USP32	1
MAX	TERT	1
MAX	ARAP1	1
MAX	SUV39H2	1
MAX	LRRC45	1
MAX	POLR3H	1
MAX	DIAPH2	1
MAX	FBXL8	1
MAX	TSPAN3	1
MAX	C19orf24	1
MAX	MAP3K10	1
MAX	CCDC78	1
MAX	EHMT2	1
MAX	AMN1	1
MAX	SLC6A15	1
MAX	ZNF317	1
MAX	TIAM1	1
MAX	GTF2H1	1
MAX	FAM57A	1
MAX	RNF103-CHMP3	1
MAX	ACVR2B	1
MAX	EIF2B3	1
MAX	FUT11	1
MAX	EGLN2	1
MAX	MTFR1	1
MAX	MCCC1	1
MAX	PVRIG	1
MAX	ATP1A1	1
MAX	GUCY1A2	1
MAX	MIR4505	1
MAX	BOLA1	1
MAX	CLIC1	1
MAX	JMJD8	1
MAX	SLC25A1	1
MAX	IKBKG	1
MAX	PFDN5	1
MAX	AGPAT3	1
MAX	MFSD2A	1
MAX	RABAC1	1
MAX	MRPL43	1
MAX	DDX3X	1
MAX	ENO1-AS1	1
MAX	IL15RA	1
MAX	DHX34	1
MAX	FAM214B	1
MAX	TTC28-AS1	1
MAX	GRK6	1
MAX	CD63	1
MAX	SLC26A2	1
MAX	PRPF3	1
MAX	IMP3	1
MAX	MAFG	1
MAX	BCAR3	1
MAX	TSNARE1	1
MAX	NT5C	1
MAX	RANBP1	1
MAX	CASP8	1
MAX	TMEM108	1
MAX	ERCC8	1
MAX	UVRAG	1
MAX	BAX	1
MAX	ARFGEF2	1
MAX	MRPL34	1
MAX	TMEM18	1
MAX	TFAM	1
MAX	DNAAF1	1
MAX	GMPPA	1
MAX	RRP7B	1
MAX	C1orf122	1
MAX	RGS16	1
MAX	KLF11	1
MAX	GTF3A	1
MAX	FAM162A	1
MAX	SLC7A2	1
MAX	FEZ1	1
MAX	SQSTM1	1
MAX	SYPL2	1
MAX	ARPC5L	1
MAX	NOP58	1
MAX	HNRNPM	1
MAX	PLXNB1	1
MAX	ALDOC	1
MAX	SRP54	1
MAX	TLCD1	1
MAX	CYTH3	1
MAX	RTN2	1
MAX	ALDH3B1	1
MAX	ITPR1	1
MAX	EVPL	1
MAX	PLA2G12A	1
MAX	GAK	1
MAX	MAPK8IP2	1
MAX	NME3	1
MAX	CCNB1IP1	1
MAX	PPRC1	1
MAX	CORO2A	1
MAX	TMEM97	1
MAX	HADHA	1
MAX	SEC22C	1
MAX	CHERP	1
MAX	FAM76A	1
MAX	MPP3	1
MAX	MYH9	1
MAX	TRMT112	1
MAX	UBE2D4	1
MAX	DFFA	1
MAX	KLF4	1
MAX	HAGHL	1
MAX	CC2D1A	1
MAX	C17orf70	1
MAX	ANKRA2	1
MAX	ZNF239	1
MAX	BCOR	1
MAX	CTC1	1
MAX	NLRP1	1
MAX	ST6GALNAC4	1
MAX	CLN5	1
MAX	CEP89	1
MAX	OIP5-AS1	1
MAX	PSMB8	1
MAX	STAG3L4	1
MAX	ISYNA1	1
MAX	BCL7C	1
MAX	MSH2	1
MAX	GOLIM4	1
MAX	PDE8A	1
MAX	RYR1	1
MAX	FNBP1	1
MAX	C9orf78	1
MAX	ABT1	1
MAX	WDR36	1
MAX	STT3B	1
MAX	SYDE2	1
MAX	ACTR3B	1
MAX	DICER1	1
MAX	PPTC7	1
MAX	C1orf131	1
MAX	PLS3	1
MAX	CEP95	1
MAX	HCN3	1
MAX	KCNK5	1
MAX	HBA2	1
MAX	MNT	1
MAX	PRDM15	1
MAX	NOP56	1
MAX	GLS2	1
MAX	SMYD4	1
MAX	TBKBP1	1
MAX	RCOR2	1
MAX	PCID2	1
MAX	TIPARP	1
MAX	GOLGA8B	1
MAX	GATSL3	1
MAX	SNORA41	1
MAX	SLC46A1	1
MAX	LRRC8D	1
